nombre_producto,nombre_material,cantidad_base,tipo_escala,distancia_pauta_cm,tornillos_por_pieza,condicion_activacion,rangos,formula_personalizada,observaciones
"10/03/2026 CAMA EL SOL 1,60",PEOPE,1.0,FORMULA,,,,,,seccion=SECCION TERMINACION | precio_unitario_raw=3500.0 | total_raw=0.0
"10/03/2026 CAMA EL SOL 1,60",GRAPAS,1.0,FIJO,,,,,,unidad_raw=CAJA | seccion=SECCION TERMINACION | precio_unitario_raw=12000.0 | total_raw=0.0
"10/03/2026 CAMA EL SOL 1,60",MDF DE 9,1.0,FORMULA,,,,,,unidad_raw=LAMINA | seccion=SECCION TERMINACION | precio_unitario_raw=140000.0 | total_raw=0.0
"10/03/2026 CAMA EL SOL 1,60",COLBON,1.0,FORMULA,,,,,,unidad_raw=LITRO | seccion=SECCION TERMINACION | precio_unitario_raw=14000.0 | total_raw=0.0
"10/03/2026 CAMA EL SOL 1,60","TORNILLOS DE 2""",1.0,FIJO,,,,,,unidad_raw=UNIDAD | seccion=SECCION TERMINACION | precio_unitario_raw=100.0 | total_raw=0.0
"10/03/2026 CAMA EL SOL 1,60",CLAVILLO,1.0,FIJO,,,,,,unidad_raw=TIRA | seccion=SECCION TERMINACION | precio_unitario_raw=1000.0 | total_raw=0.0
"10/03/2026 CAMA EL SOL 1,60",HECHURA,1.0,FIJO,,,,,,unidad_raw=UNIDAD | seccion=SECCION TERMINACION | precio_unitario_raw=63000.0 | total_raw=0.0
"10/03/2026 CAMA EL SOL 1,60",SECCION TAPICERIA,1.0,FORMULA,,,,,,unidad_raw=MANO DE OBRA= | seccion=SECCION TAPICERIA MANO DE OBRA=
"10/03/2026 CAMA EL SOL 1,60",TELA GRIS SIN NOMBRE,11.0,AREA,,,,,,unidad_raw=METROS | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=0.0 | total_raw=0.0
"10/03/2026 CAMA EL SOL 1,60","ESPUMA 1"" ROSADA",1.0,FORMULA,,,,,,unidad_raw=LAMINA | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=25125.0 | total_raw=0.0
"10/03/2026 CAMA EL SOL 1,60",GRAPAS,0.75,ESPACIADO,,,,,,unidad_raw=CAJA DE GRAPAS | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=12000.0 | total_raw=9000.0
"10/03/2026 CAMA EL SOL 1,60",PATAS L PLATEADAS,1.0,FIJO,,,,,,unidad_raw=UNIDADES | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=8000.0 | total_raw=0.0
"10/03/2026 CAMA EL SOL 1,60",TORNILLOS,1.0,FIJO,,,,,,unidad_raw=UNIDADES | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=100.0 | total_raw=0.0
"10/03/2026 CAMA EL SOL 1,60",ESPUMA DE 1 1/2'' ROSADA,1.5,AREA,,,,,,unidad_raw=UNIDADES | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=30000.0 | total_raw=45000.0
"10/03/2026 CAMA EL SOL 1,60",ESPUMA 2 AZUL,2.5,AREA,,,,,,unidad_raw=LAMINA | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=41000.0 | total_raw=102500.0
"10/03/2026 CAMA EL SOL 1,60",ESPUMA 1 1/2'' AZUL,1.0,FORMULA,,,,,,unidad_raw=MTS | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=30000.0 | total_raw=0.0
"10/03/2026 CAMA EL SOL 1,60",COSTAL,2.0,AREA,,,,,,unidad_raw=METROS | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=4000.0 | total_raw=8000.0
"10/03/2026 CAMA EL SOL 1,60",HILO,1.0,FORMULA,,,,,,unidad_raw=UNIDAD | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=28000.0 | total_raw=0.0
"10/03/2026 CAMA EL SOL 1,60",CABULLA,1.0,FORMULA,,,,,,seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=18000.0 | total_raw=0.0
"10/03/2026 CAMA EL SOL 1,60",CANAMO,1.0,FORMULA,,,,,,unidad_raw=ROLLO | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=12000.0 | total_raw=0.0
"10/03/2026 CAMA EL SOL 1,60",SUPER,1.0,VOLUMEN,,,,,,unidad_raw=LITRO | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=19000.0 | total_raw=19000.0
"10/03/2026 CAMA EL SOL 1,60",CARTON,1.0,FORMULA,,,,,,unidad_raw=UNIDADES | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=5000.0 | total_raw=0.0
"10/03/2026 CAMA EL SOL 1,60",HECHURA,1.0,FIJO,,,,,,unidad_raw=CAMA | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=210000.0 | total_raw=0.0
"10/03/2026 CAMA EL SOL 1,60",LENCILLO,1.0,FORMULA,,,,,,unidad_raw=METROS | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=3500.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,MADERA,533.0,FORMULA,,,,,,unidad_raw=APAMATE | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=140.0 | total_raw=74620.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,"MDF DE 2,7""",1.25,AREA,,,,,,unidad_raw=LAMINA | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=68000.0 | total_raw=85000.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,"MDF 2,7",1.0,FORMULA,,,,,,unidad_raw=LAMINA | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=68000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,LAMINA DE 15,0.5,AREA,,,,,,unidad_raw=LAMINA | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=220000.0 | total_raw=110000.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,TABLA,0.5,FORMULA,,,,,,unidad_raw=3*21*25 | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=31500.0 | total_raw=15750.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,TABLA,0.5,FORMULA,,,,,,"unidad_raw=30*2,5*3 | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=46500.0 | total_raw=23250.0"
10/03/2026 CAMA MANANTIAL EL SOL 2*2,TABLA,0.25,FORMULA,,,,,,"unidad_raw=29*2,5*2 | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=31000.0 | total_raw=7750.0"
10/03/2026 CAMA MANANTIAL EL SOL 2*2,COLBON,1.0,VOLUMEN,,,,,,unidad_raw=LITRO | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=14000.0 | total_raw=14000.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,GRAPAS,0.5,ESPACIADO,,,,,,unidad_raw=CAJA | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=12000.0 | total_raw=6000.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,GANCHOS,1.0,FIJO,,,,,,unidad_raw=PAR | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=20000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,F40,9.0,FORMULA,,,,,,unidad_raw=TIRAS | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=1000.0 | total_raw=9000.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,"TORNILLOS DE 1"" 1/2",50.0,ESPACIADO,,,,,,unidad_raw=Unidad | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=100.0 | total_raw=5000.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,ebanisteria 300.000 x 5% de m.o,1.0,FORMULA,,,,,,seccion=EBANISTA WILMER MANO DE OBRA= | total_raw=315000.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,gastos de Ebanisteria e 10%,1.0,FORMULA,,,,,,seccion=EBANISTA WILMER MANO DE OBRA= | total_raw=66537.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,CORREDERAS 35 NORMAL,1.0,FIJO,,,,,,unidad_raw=PAR | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=250000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,CORREDERAS,1.0,FIJO,,,,,,unidad_raw=1 PEDAZO DE 1.00X46=46 | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=15000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,LAM MDF 5,1.0,FORMULA,,,,,,unidad_raw=1 PEDASO DE 1.50X40=60 | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=130000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,LAM MDF 9,1.0,FORMULA,,,,,,"unidad_raw=1 PEDASO DE 1,50X40=60 | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=140.0"
10/03/2026 CAMA MANANTIAL EL SOL 2*2,COLBON,1.0,FORMULA,,,,,,unidad_raw=litros | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=14000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,GRAPAS,1.0,FIJO,,,,,,unidad_raw=Unidad | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=600.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,CLAVILLOS N F 40,1.0,FIJO,,,,,,unidad_raw=TIRA | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=1000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,HECHURA,1.0,FIJO,,,,,,unidad_raw=PAR | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=157500.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,"TORNILLOS DE 2""",1.0,FIJO,,,,,,unidad_raw=Unidad | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=100.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,gastos de Ebanisteria e 5%,1.0,FORMULA,,,,,,seccion=EBANISTA WILMER MANO DE OBRA= | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,SECCION PINTURA Y PREPARADA,1.0,FORMULA,,,,,DE NOCHERO,seccion=SECCION PINTURA Y PREPARADA DE NOCHERO
10/03/2026 CAMA MANANTIAL EL SOL 2*2,PREPARADO JOTA,2.0,FORMULA,,,,,,unidad_raw=CON EL 5% | seccion=SECCION PINTURA Y PREPARADA DE NOCHERO | precio_unitario_raw=36750.0 | total_raw=73500.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,PINTURA ALEX,2.0,FORMULA,,,,,,unidad_raw=CON EL 5% | seccion=SECCION PINTURA Y PREPARADA DE NOCHERO | precio_unitario_raw=36750.0 | total_raw=73500.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,SELLADOR,4.0,VOLUMEN,,,,,,unidad_raw=PISTOLADAS | seccion=SECCION PINTURA Y PREPARADA DE NOCHERO | precio_unitario_raw=18000.0 | total_raw=72000.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,lija 120,1.0,FIJO,,,,,,unidad_raw=unidades | seccion=SECCION PINTURA Y PREPARADA DE NOCHERO | precio_unitario_raw=2000.0 | total_raw=2000.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,lija 150,0.5,FORMULA,,,,,,unidad_raw=UNIDAD | seccion=SECCION PINTURA Y PREPARADA DE NOCHERO | precio_unitario_raw=200.0 | total_raw=100.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,VIDRIOS,1.0,FORMULA,,,,,,unidad_raw=unidad | seccion=SECCION PINTURA Y PREPARADA DE NOCHERO | precio_unitario_raw=2000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,TALCO,1.0,FORMULA,,,,,,unidad_raw=unidad | seccion=SECCION PINTURA Y PREPARADA DE NOCHERO | precio_unitario_raw=2500.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,TINER,1.0,FORMULA,,,,,,unidad_raw=GALON | seccion=SECCION PINTURA Y PREPARADA DE NOCHERO | precio_unitario_raw=34000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,TOPES,1.0,FORMULA,,,,,,unidad_raw=JALADORES | seccion=SECCION PINTURA Y PREPARADA DE NOCHERO | precio_unitario_raw=3000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,BLANCO POLIURETANO,1.0,FORMULA,,,,,,unidad_raw=PISTOLADA | seccion=SECCION PINTURA Y PREPARADA DE NOCHERO | precio_unitario_raw=57500.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,COLOR,1.0,FORMULA,,,,,,unidad_raw=PISTOLADA | seccion=SECCION PINTURA Y PREPARADA DE NOCHERO | precio_unitario_raw=22000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,ENCINA,1.0,FORMULA,,,,,,unidad_raw=galon | seccion=SECCION PINTURA Y PREPARADA DE NOCHERO | precio_unitario_raw=160000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,GASOLINA,1.0,FORMULA,,,,,,unidad_raw=ML | seccion=SECCION PINTURA Y PREPARADA DE NOCHERO | precio_unitario_raw=4500.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,RESANE,1.0,FORMULA,,,,,,unidad_raw=LITRO | seccion=SECCION PINTURA Y PREPARADA DE NOCHERO | precio_unitario_raw=20000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,LACA S/M,1.0,FORMULA,,,,,,unidad_raw=PISTOLADA | seccion=SECCION PINTURA Y PREPARADA DE NOCHERO | precio_unitario_raw=23000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,Gastos de Pintura 10%,1.0,FORMULA,,,,,,seccion=SECCION PINTURA Y PREPARADA DE NOCHERO | total_raw=22110.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,SECCION PINTURA Y PREPARADA,1.0,FORMULA,,,,,PATAS,seccion=SECCION PINTURA Y PREPARADA PATAS
10/03/2026 CAMA MANANTIAL EL SOL 2*2,PREPARADO JOTA,4.0,FORMULA,,,,,,unidad_raw=CON EL 5% | seccion=SECCION PINTURA Y PREPARADA PATAS | precio_unitario_raw=1050.0 | total_raw=4200.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,PINTURA ALEX,4.0,FORMULA,,,,,,unidad_raw=CON EL 5% | seccion=SECCION PINTURA Y PREPARADA PATAS | precio_unitario_raw=2100.0 | total_raw=8400.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,PINTURA DE PATAS ALEX,1.0,FIJO,,,,,,seccion=SECCION PINTURA Y PREPARADA PATAS | precio_unitario_raw=2100.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,SELLADOR,0.2,VOLUMEN,,,,,,unidad_raw=PISTOLADAS | seccion=SECCION PINTURA Y PREPARADA PATAS | precio_unitario_raw=18000.0 | total_raw=3600.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,LIJA 400,1.0,FORMULA,,,,,,unidad_raw=unidades | seccion=SECCION PINTURA Y PREPARADA PATAS | precio_unitario_raw=2000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,NITRO,1.0,FORMULA,,,,,,unidad_raw=galon | seccion=SECCION PINTURA Y PREPARADA PATAS | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,lija 220,0.5,FORMULA,,,,,,unidad_raw=unidad | seccion=SECCION PINTURA Y PREPARADA PATAS | precio_unitario_raw=2000.0 | total_raw=1000.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,lija 120,1.0,FORMULA,,,,,,unidad_raw=unidad | seccion=SECCION PINTURA Y PREPARADA PATAS | precio_unitario_raw=2000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,LACA SEMIMATE,0.2,VOLUMEN,,,,,,unidad_raw=GALON | seccion=SECCION PINTURA Y PREPARADA PATAS | precio_unitario_raw=23000.0 | total_raw=4600.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,kerosen,1.0,FORMULA,,,,,,unidad_raw=litro | seccion=SECCION PINTURA Y PREPARADA PATAS | precio_unitario_raw=18000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,COLOR,0.25,VOLUMEN,,,,,,unidad_raw=PISTOLADA | seccion=SECCION PINTURA Y PREPARADA PATAS | precio_unitario_raw=22000.0 | total_raw=5500.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,TINTE MIEL,1.0,FORMULA,,,,,,unidad_raw=galon | seccion=SECCION PINTURA Y PREPARADA PATAS | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,GASOLINA,1.0,FORMULA,,,,,,unidad_raw=LITRO | seccion=SECCION PINTURA Y PREPARADA PATAS | precio_unitario_raw=4.5 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,RESANE,0.5,VOLUMEN,,,,,,unidad_raw=LITRO | seccion=SECCION PINTURA Y PREPARADA PATAS | precio_unitario_raw=23000.0 | total_raw=11500.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,LACA BRILLANTE,1.0,FORMULA,,,,,,unidad_raw=PISTOLADA | seccion=SECCION PINTURA Y PREPARADA PATAS | precio_unitario_raw=23000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,Gastos de Pintura 10%,1.0,FORMULA,,,,,,seccion=SECCION PINTURA Y PREPARADA PATAS | total_raw=3880.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,TOMAS NEGROS,1.0,FORMULA,,,,,,unidad_raw=UNIDAD | seccion=SECCION TERMINACION | precio_unitario_raw=10500.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,REGLETA ANCHA,1.0,FORMULA,,,,,,unidad_raw=UNIDAD | seccion=SECCION TERMINACION | precio_unitario_raw=20000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,REGLETA DELGADA,1.0,FORMULA,,,,,,unidad_raw=UNIDAD | seccion=SECCION TERMINACION | precio_unitario_raw=20000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,LAMPARAS DE LUZ,1.0,FORMULA,,,,,,unidad_raw=UNIDADES | seccion=SECCION TERMINACION | precio_unitario_raw=100000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,CABLE DE 12,1.0,FORMULA,,,,,,unidad_raw=METROS | seccion=SECCION TERMINACION | precio_unitario_raw=3000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,APAGADORES,1.0,FORMULA,,,,,,unidad_raw=PAR | seccion=SECCION TERMINACION | precio_unitario_raw=1500.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,ENCHUFLES BLANCO MACHO,1.0,FORMULA,,,,,,unidad_raw=UNIDADES | seccion=SECCION TERMINACION | precio_unitario_raw=2000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,HERRAJES DE CAMA,1.0,FORMULA,,,,,,unidad_raw=PAR | seccion=SECCION TERMINACION | precio_unitario_raw=160000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,JALADORES,1.0,FIJO,,,,,,unidad_raw=UNIDAD | seccion=SECCION TERMINACION | precio_unitario_raw=26800.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,MULTIUSOS,1.0,FORMULA,,,,,,unidad_raw=UNIDADES | seccion=SECCION TERMINACION | precio_unitario_raw=3000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,CORREDERAS,1.0,FIJO,,,,,,unidad_raw=unidades | seccion=SECCION TERMINACION | precio_unitario_raw=8000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,EMBALADA,1.0,FORMULA,,,,,,unidad_raw=unidades | seccion=SECCION TERMINACION | precio_unitario_raw=150000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,SECCION TENDIDO,1.0,FORMULA,,,,,,seccion=SECCION TERMINACION | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,MADERA 60X1X4,1.0,FORMULA,,,,,,unidad_raw=APAMATE | seccion=SECCION TERMINACION | precio_unitario_raw=140.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,PEOPE,1.0,FORMULA,,,,,,seccion=SECCION TERMINACION | precio_unitario_raw=3500.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,GRAPAS,1.0,FIJO,,,,,,unidad_raw=CAJA | seccion=SECCION TERMINACION | precio_unitario_raw=12000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,MDF DE 9,1.0,FORMULA,,,,,,unidad_raw=LAMINA | seccion=SECCION TERMINACION | precio_unitario_raw=140000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,COLBON,1.0,FORMULA,,,,,,unidad_raw=LITRO | seccion=SECCION TERMINACION | precio_unitario_raw=14000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,"TORNILLOS DE 2""",1.0,FIJO,,,,,,unidad_raw=UNIDAD | seccion=SECCION TERMINACION | precio_unitario_raw=100.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,CLAVILLO,1.0,FIJO,,,,,,unidad_raw=TIRA | seccion=SECCION TERMINACION | precio_unitario_raw=1000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,HECHURA,1.0,FIJO,,,,,,unidad_raw=UNIDAD | seccion=SECCION TERMINACION | precio_unitario_raw=63000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,SECCION TAPICERIA,1.0,FORMULA,,,,,,unidad_raw=MANO DE OBRA= | seccion=SECCION TAPICERIA MANO DE OBRA=
10/03/2026 CAMA MANANTIAL EL SOL 2*2,TELA DIVERSA,1.0,FORMULA,,,,,,unidad_raw=METROS | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=14500.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,"ESPUMA 1"" ROSADA",1.0,FORMULA,,,,,,unidad_raw=LAMINA | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=25125.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,GRAPAS,1.0,FIJO,,,,,,unidad_raw=CAJA DE GRAPAS | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=12000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,PATAS L PLATEADAS,1.0,FIJO,,,,,,unidad_raw=UNIDADES | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=8000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,TORNILLOS,1.0,FIJO,,,,,,unidad_raw=UNIDADES | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=100.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,ESPUMA DE 1 1/2'' ROSADA,1.0,FORMULA,,,,,,unidad_raw=UNIDADES | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=30000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,ESPUMA 2 AZUL,1.0,FORMULA,,,,,,unidad_raw=LAMINA | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=41000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,ESPUMA 1 1/2'' AZUL,1.0,FORMULA,,,,,,unidad_raw=MTS | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=30000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,COSTAL,1.0,FORMULA,,,,,,unidad_raw=METROS | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=4000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,HILO,1.0,FORMULA,,,,,,unidad_raw=UNIDAD | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=28000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,CABULLA,1.0,FORMULA,,,,,,seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=18000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,CANAMO,1.0,FORMULA,,,,,,unidad_raw=ROLLO | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=12000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,SUPER SPRAY,1.0,FORMULA,,,,,,unidad_raw=LITRO | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=19000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,CARTON,1.0,FORMULA,,,,,,unidad_raw=UNIDADES | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=5000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,HECHURA,1.0,FIJO,,,,,,unidad_raw=CAMA | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=210000.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,LENCILLO,1.0,FORMULA,,,,,,unidad_raw=METROS | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=3500.0 | total_raw=0.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,MADERA,530.0,FORMULA,,,,,,unidad_raw=APAMATE | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=140.0 | total_raw=74200.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,"MDF DE 2,7""",1.25,AREA,,,,,,unidad_raw=LAMINA | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=68000.0 | total_raw=85000.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,LAMINA DE 15,0.5,AREA,,,,,,unidad_raw=LAMINA | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=220000.0 | total_raw=110000.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,TABLA,0.5,FORMULA,,,,,,unidad_raw=3*21*25 | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=31500.0 | total_raw=15750.0
10/03/2026 CAMA MANANTIAL EL SOL 2*2,TABLA,0.5,FORMULA,,,,,,"unidad_raw=30*2,5*3 | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=46500.0 | total_raw=23250.0"
10/03/2026 CAMA MANANTIAL EL SOL 2*2,TABLA,0.5,FORMULA,,,,,,"unidad_raw=29*2,5*2 | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=31000.0 | total_raw=15500.0"
